time,vertiport_id,status,arrival,departure
0.0,0,PadState.WAITING,False,False
0.0,1,PadState.WAITING,False,False
0.0,2,PadState.WAITING,False,False
0.0,3,PadState.WAITING,False,False
0.0,4,PadState.WAITING,False,False
0.0,5,PadState.WAITING,False,False
0.0,6,PadState.IDLE,False,False
0.10911202430725098,0,PadState.WAITING,False,False
0.10911202430725098,1,PadState.WAITING,False,False
0.10911202430725098,2,PadState.WAITING,False,False
0.10911202430725098,3,PadState.WAITING,False,False
0.10911202430725098,4,PadState.WAITING,False,False
0.10911202430725098,5,PadState.WAITING,False,False
0.10911202430725098,6,PadState.IDLE,False,False
0.20514488220214844,0,PadState.WAITING,False,False
0.20514488220214844,1,PadState.QUEUED,False,False
0.20514488220214844,2,PadState.WAITING,False,False
0.20514488220214844,3,PadState.WAITING,False,False
0.20514488220214844,4,PadState.WAITING,False,False
0.20514488220214844,5,PadState.WAITING,False,False
0.20514488220214844,6,PadState.IDLE,False,False
0.3098156452178955,0,PadState.WAITING,False,False
0.3098156452178955,1,PadState.QUEUED,False,False
0.3098156452178955,2,PadState.WAITING,False,False
0.3098156452178955,3,PadState.WAITING,False,False
0.3098156452178955,4,PadState.WAITING,False,False
0.3098156452178955,5,PadState.WAITING,False,False
0.3098156452178955,6,PadState.IDLE,False,False
0.4080934524536133,0,PadState.WAITING,False,False
0.4080934524536133,1,PadState.QUEUED,False,False
0.4080934524536133,2,PadState.WAITING,False,False
0.4080934524536133,3,PadState.WAITING,False,False
0.4080934524536133,4,PadState.WAITING,False,False
0.4080934524536133,5,PadState.WAITING,False,False
0.4080934524536133,6,PadState.IDLE,False,False
0.5009632110595703,0,PadState.WAITING,False,False
0.5009632110595703,1,PadState.QUEUED,False,False
0.5009632110595703,2,PadState.WAITING,False,False
0.5009632110595703,3,PadState.WAITING,False,False
0.5009632110595703,4,PadState.WAITING,False,False
0.5009632110595703,5,PadState.WAITING,False,False
0.5009632110595703,6,PadState.IDLE,False,False
0.6031613349914551,0,PadState.WAITING,False,False
0.6031613349914551,1,PadState.QUEUED,False,False
0.6031613349914551,2,PadState.QUEUED,False,False
0.6031613349914551,3,PadState.WAITING,False,False
0.6031613349914551,4,PadState.WAITING,False,False
0.6031613349914551,5,PadState.WAITING,False,False
0.6031613349914551,6,PadState.IDLE,False,False
0.7016012668609619,0,PadState.WAITING,False,False
0.7016012668609619,1,PadState.QUEUED,False,False
0.7016012668609619,2,PadState.QUEUED,False,False
0.7016012668609619,3,PadState.WAITING,False,False
0.7016012668609619,4,PadState.WAITING,False,False
0.7016012668609619,5,PadState.WAITING,False,False
0.7016012668609619,6,PadState.IDLE,False,False
0.8020784854888916,0,PadState.QUEUED,False,False
0.8020784854888916,1,PadState.QUEUED,False,False
0.8020784854888916,2,PadState.QUEUED,False,False
0.8020784854888916,3,PadState.WAITING,False,False
0.8020784854888916,4,PadState.QUEUED,False,False
0.8020784854888916,5,PadState.WAITING,False,False
0.8020784854888916,6,PadState.IDLE,False,False
0.9026734828948975,0,PadState.QUEUED,False,False
0.9026734828948975,1,PadState.QUEUED,False,False
0.9026734828948975,2,PadState.QUEUED,False,False
0.9026734828948975,3,PadState.WAITING,False,False
0.9026734828948975,4,PadState.QUEUED,False,False
0.9026734828948975,5,PadState.WAITING,False,False
0.9026734828948975,6,PadState.IDLE,False,False
1.0022573471069336,0,PadState.QUEUED,False,False
1.0022573471069336,1,PadState.QUEUED,False,False
1.0022573471069336,2,PadState.QUEUED,False,False
1.0022573471069336,3,PadState.QUEUED,False,False
