time,vertiport_id,status,arrival,departure
0.0,0,PadState.WAITING,False,False
0.0,1,PadState.WAITING,False,False
0.0,2,PadState.WAITING,False,False
0.0,3,PadState.WAITING,False,False
0.0,4,PadState.WAITING,False,False
0.0,5,PadState.WAITING,False,False
0.0,6,PadState.IDLE,False,False
0.10853338241577148,0,PadState.WAITING,False,False
0.10853338241577148,1,PadState.WAITING,False,False
0.10853338241577148,2,PadState.WAITING,False,False
0.10853338241577148,3,PadState.WAITING,False,False
0.10853338241577148,4,PadState.QUEUED,False,False
0.10853338241577148,5,PadState.WAITING,False,False
0.10853338241577148,6,PadState.IDLE,False,False
0.20288443565368652,0,PadState.WAITING,False,False
0.20288443565368652,1,PadState.QUEUED,False,False
0.20288443565368652,2,PadState.WAITING,False,False
0.20288443565368652,3,PadState.WAITING,False,False
0.20288443565368652,4,PadState.QUEUED,False,False
0.20288443565368652,5,PadState.WAITING,False,False
0.20288443565368652,6,PadState.IDLE,False,False
0.30501461029052734,0,PadState.WAITING,False,False
0.30501461029052734,1,PadState.QUEUED,False,False
0.30501461029052734,2,PadState.WAITING,False,False
0.30501461029052734,3,PadState.WAITING,False,False
0.30501461029052734,4,PadState.QUEUED,False,False
0.30501461029052734,5,PadState.WAITING,False,False
0.30501461029052734,6,PadState.IDLE,False,False
0.40754103660583496,0,PadState.WAITING,False,False
0.40754103660583496,1,PadState.QUEUED,False,False
0.40754103660583496,2,PadState.WAITING,False,False
0.40754103660583496,3,PadState.WAITING,False,False
0.40754103660583496,4,PadState.QUEUED,False,False
0.40754103660583496,5,PadState.WAITING,False,False
0.40754103660583496,6,PadState.IDLE,False,False
0.507519006729126,0,PadState.WAITING,False,False
0.507519006729126,1,PadState.QUEUED,False,False
0.507519006729126,2,PadState.WAITING,False,False
0.507519006729126,3,PadState.WAITING,False,False
0.507519006729126,4,PadState.QUEUED,False,False
0.507519006729126,5,PadState.WAITING,False,False
0.507519006729126,6,PadState.IDLE,False,False
0.6013035774230957,0,PadState.WAITING,False,False
0.6013035774230957,1,PadState.QUEUED,False,False
0.6013035774230957,2,PadState.WAITING,False,False
0.6013035774230957,3,PadState.WAITING,False,False
0.6013035774230957,4,PadState.QUEUED,False,False
0.6013035774230957,5,PadState.WAITING,False,False
0.6013035774230957,6,PadState.IDLE,False,False
0.7142143249511719,0,PadState.WAITING,False,False
0.7142143249511719,1,PadState.QUEUED,False,False
0.7142143249511719,2,PadState.WAITING,False,False
0.7142143249511719,3,PadState.WAITING,False,False
0.7142143249511719,4,PadState.QUEUED,False,False
0.7142143249511719,5,PadState.QUEUED,False,False
0.7142143249511719,6,PadState.IDLE,False,False
0.8002543449401855,0,PadState.WAITING,False,False
0.8002543449401855,1,PadState.QUEUED,False,False
0.8002543449401855,2,PadState.WAITING,False,False
0.8002543449401855,3,PadState.WAITING,False,False
0.8002543449401855,4,PadState.QUEUED,False,False
0.8002543449401855,5,PadState.QUEUED,False,False
0.8002543449401855,6,PadState.IDLE,False,False
0.9071722030639648,0,PadState.WAITING,False,False
0.9071722030639648,1,PadState.QUEUED,False,False
0.9071722030639648,2,PadState.QUEUED,False,False
0.9071722030639648,3,PadState.WAITING,False,False
0.9071722030639648,4,PadState.QUEUED,False,False
0.9071722030639648,5,PadState.QUEUED,False,False
0.9071722030639648,6,PadState.IDLE,False,False
1.0099620819091797,0,PadState.WAITING,False,False
1.0099620819091797,1,PadState.QUEUED,False,False
1.0099620819091797,2,PadState.QUEUED,False,False
1.0099620819091797,3,PadState.WAITING,False,False
