time,vertiport_id,status,arrival,departure
0.0,0,PadState.WAITING,False,False
0.0,1,PadState.WAITING,False,False
0.0,2,PadState.WAITING,False,False
0.0,3,PadState.WAITING,False,False
0.0,4,PadState.WAITING,False,False
0.0,5,PadState.WAITING,False,False
0.0,6,PadState.IDLE,False,False
0.25534915924072266,0,PadState.WAITING,False,False
0.25534915924072266,1,PadState.WAITING,False,False
0.25534915924072266,2,PadState.WAITING,False,False
0.25534915924072266,3,PadState.WAITING,False,False
0.25534915924072266,4,PadState.WAITING,False,False
0.25534915924072266,5,PadState.WAITING,False,False
0.25534915924072266,6,PadState.IDLE,False,False
0.3787360191345215,0,PadState.WAITING,False,False
0.3787360191345215,1,PadState.WAITING,False,False
0.3787360191345215,2,PadState.WAITING,False,False
0.3787360191345215,3,PadState.WAITING,False,False
0.3787360191345215,4,PadState.WAITING,False,False
0.3787360191345215,5,PadState.WAITING,False,False
0.3787360191345215,6,PadState.IDLE,False,False
0.49065351486206055,0,PadState.WAITING,False,False
0.49065351486206055,1,PadState.WAITING,False,False
0.49065351486206055,2,PadState.WAITING,False,False
0.49065351486206055,3,PadState.WAITING,False,False
0.49065351486206055,4,PadState.WAITING,False,False
0.49065351486206055,5,PadState.WAITING,False,False
0.49065351486206055,6,PadState.IDLE,False,False
0.6015057563781738,0,PadState.WAITING,False,False
0.6015057563781738,1,PadState.WAITING,False,False
0.6015057563781738,2,PadState.WAITING,False,False
0.6015057563781738,3,PadState.WAITING,False,False
0.6015057563781738,4,PadState.QUEUED,False,False
0.6015057563781738,5,PadState.WAITING,False,False
0.6015057563781738,6,PadState.IDLE,False,False
0.6961765289306641,0,PadState.WAITING,False,False
0.6961765289306641,1,PadState.WAITING,False,False
0.6961765289306641,2,PadState.WAITING,False,False
0.6961765289306641,3,PadState.WAITING,False,False
0.6961765289306641,4,PadState.QUEUED,False,False
0.6961765289306641,5,PadState.WAITING,False,False
0.6961765289306641,6,PadState.IDLE,False,False
0.7915163040161133,0,PadState.WAITING,False,False
0.7915163040161133,1,PadState.WAITING,False,False
0.7915163040161133,2,PadState.WAITING,False,False
0.7915163040161133,3,PadState.WAITING,False,False
0.7915163040161133,4,PadState.QUEUED,False,False
0.7915163040161133,5,PadState.WAITING,False,False
0.7915163040161133,6,PadState.IDLE,False,False
0.892632246017456,0,PadState.QUEUED,False,False
0.892632246017456,1,PadState.WAITING,False,False
0.892632246017456,2,PadState.QUEUED,False,False
0.892632246017456,3,PadState.WAITING,False,False
0.892632246017456,4,PadState.QUEUED,False,False
0.892632246017456,5,PadState.WAITING,False,False
0.892632246017456,6,PadState.IDLE,False,False
0.9915695190429688,0,PadState.QUEUED,False,False
0.9915695190429688,1,PadState.WAITING,False,False
0.9915695190429688,2,PadState.QUEUED,False,False
0.9915695190429688,3,PadState.WAITING,False,False
0.9915695190429688,4,PadState.QUEUED,False,False
0.9915695190429688,5,PadState.QUEUED,False,False
0.9915695190429688,6,PadState.IDLE,False,False
1.0923609733581543,0,PadState.QUEUED,False,False
1.0923609733581543,1,PadState.WAITING,False,False
1.0923609733581543,2,PadState.QUEUED,False,False
1.0923609733581543,3,PadState.WAITING,False,False
1.0923609733581543,4,PadState.QUEUED,False,False
1.0923609733581543,5,PadState.QUEUED,False,False
1.0923609733581543,6,PadState.IDLE,False,False
1.195864200592041,0,PadState.QUEUED,False,False
1.195864200592041,1,PadState.WAITING,False,False
1.195864200592041,2,PadState.QUEUED,False,False
1.195864200592041,3,PadState.WAITING,False,False
