time,vertiport_id,status,arrival,departure
0.0,0,PadState.WAITING,False,False
0.0,1,PadState.WAITING,False,False
0.0,2,PadState.WAITING,False,False
0.0,3,PadState.WAITING,False,False
0.0,4,PadState.WAITING,False,False
0.0,5,PadState.WAITING,False,False
0.0,6,PadState.IDLE,False,False
0.15180230140686035,0,PadState.WAITING,False,False
0.15180230140686035,1,PadState.WAITING,False,False
0.15180230140686035,2,PadState.WAITING,False,False
0.15180230140686035,3,PadState.WAITING,False,False
0.15180230140686035,4,PadState.WAITING,False,False
0.15180230140686035,5,PadState.WAITING,False,False
0.15180230140686035,6,PadState.IDLE,False,False
0.25339293479919434,0,PadState.WAITING,False,False
0.25339293479919434,1,PadState.WAITING,False,False
0.25339293479919434,2,PadState.WAITING,False,False
0.25339293479919434,3,PadState.WAITING,False,False
0.25339293479919434,4,PadState.WAITING,False,False
0.25339293479919434,5,PadState.WAITING,False,False
0.25339293479919434,6,PadState.IDLE,False,False
0.36517333984375,0,PadState.WAITING,False,False
0.36517333984375,1,PadState.QUEUED,False,False
0.36517333984375,2,PadState.WAITING,False,False
0.36517333984375,3,PadState.WAITING,False,False
0.36517333984375,4,PadState.WAITING,False,False
0.36517333984375,5,PadState.WAITING,False,False
0.36517333984375,6,PadState.IDLE,False,False
0.45320701599121094,0,PadState.WAITING,False,False
0.45320701599121094,1,PadState.QUEUED,False,False
0.45320701599121094,2,PadState.WAITING,False,False
0.45320701599121094,3,PadState.QUEUED,False,False
0.45320701599121094,4,PadState.WAITING,False,False
0.45320701599121094,5,PadState.WAITING,False,False
0.45320701599121094,6,PadState.IDLE,False,False
0.5525228977203369,0,PadState.QUEUED,False,False
0.5525228977203369,1,PadState.QUEUED,False,False
0.5525228977203369,2,PadState.WAITING,False,False
0.5525228977203369,3,PadState.QUEUED,False,False
0.5525228977203369,4,PadState.WAITING,False,False
0.5525228977203369,5,PadState.WAITING,False,False
0.5525228977203369,6,PadState.IDLE,False,False
0.6573882102966309,0,PadState.QUEUED,False,False
0.6573882102966309,1,PadState.QUEUED,False,False
0.6573882102966309,2,PadState.WAITING,False,False
0.6573882102966309,3,PadState.QUEUED,False,False
0.6573882102966309,4,PadState.WAITING,False,False
0.6573882102966309,5,PadState.WAITING,False,False
0.6573882102966309,6,PadState.IDLE,False,False
0.7567260265350342,0,PadState.QUEUED,False,False
0.7567260265350342,1,PadState.QUEUED,False,False
0.7567260265350342,2,PadState.WAITING,False,False
0.7567260265350342,3,PadState.QUEUED,False,False
0.7567260265350342,4,PadState.WAITING,False,False
0.7567260265350342,5,PadState.WAITING,False,False
0.7567260265350342,6,PadState.IDLE,False,False
0.8531763553619385,0,PadState.QUEUED,False,False
0.8531763553619385,1,PadState.QUEUED,False,False
0.8531763553619385,2,PadState.WAITING,False,False
0.8531763553619385,3,PadState.QUEUED,False,False
0.8531763553619385,4,PadState.WAITING,False,False
0.8531763553619385,5,PadState.WAITING,False,False
0.8531763553619385,6,PadState.IDLE,False,False
0.9593892097473145,0,PadState.QUEUED,False,False
0.9593892097473145,1,PadState.QUEUED,False,False
0.9593892097473145,2,PadState.WAITING,False,False
0.9593892097473145,3,PadState.QUEUED,False,False
0.9593892097473145,4,PadState.WAITING,False,False
0.9593892097473145,5,PadState.WAITING,False,False
0.9593892097473145,6,PadState.IDLE,False,False
1.0540955066680908,0,PadState.QUEUED,False,False
1.0540955066680908,1,PadState.QUEUED,False,False
1.0540955066680908,2,PadState.WAITING,False,False
1.0540955066680908,3,PadState.QUEUED,False,False
