time,vehicle_id,real,origin,destination,position,flight_phase,velocity
50.46483278274536,1002,True,3,0,[-0.98743848 -7.98879919  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
50.46483278274536,1003,False,0,6,[7.60764904 9.47267338 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
50.46483278274536,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
50.46483278274536,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
50.56420373916626,1000,True,1,3,[8.83147366 0.0938336  3.6       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
50.56420373916626,1001,True,4,2,[-6.51880095 -1.78695057  3.7       ],landing,[-0.60788138  0.95558497  0.36070581]
50.56420373916626,1002,True,3,0,[-0.9899563  -7.97758177  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
50.56420373916626,1003,False,0,6,[7.54187027 9.49057293 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
50.56420373916626,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
50.56420373916626,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
50.6695773601532,1000,True,1,3,[8.8167355 0.0444581 3.6      ],cruising,[ 0.94276743  0.70951111 -0.22904961]
50.6695773601532,1001,True,4,2,[-6.51880095 -1.78695057  3.7       ],landing,[-0.60788138  0.95558497  0.36070581]
50.6695773601532,1002,True,3,0,[-0.9899563  -7.97758177  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
50.6695773601532,1003,False,0,6,[7.49545391 9.50346272 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
50.6695773601532,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
50.6695773601532,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
50.79021334648132,1000,True,1,3,[ 8.7830622  -0.07174577  3.7       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
50.79021334648132,1001,True,4,2,[-6.32164698 -1.90681219  3.7       ],landing,[-0.60788138  0.95558497  0.36070581]
50.79021334648132,1002,True,3,0,[-0.9969615 -7.961695   4.1      ],queued,[-0.56249787 -0.62983787 -0.05986321]
50.79021334648132,1003,False,0,6,[7.46839112 9.5113088  4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
50.79021334648132,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
50.79021334648132,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
50.8911714553833,1000,True,1,3,[ 8.7830622  -0.07174577  3.7       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
50.8911714553833,1001,True,4,2,[-6.21966767 -1.95590118  3.6       ],landing,[-0.60788138  0.95558497  0.36070581]
50.8911714553833,1002,True,3,0,[-1.01065479 -7.95246921  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
50.8911714553833,1003,False,0,6,[7.46066626 9.51405153 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
50.8911714553833,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
50.8911714553833,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
50.99065351486206,1000,True,1,3,[ 8.76212501 -0.1289286   3.7       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
50.99065351486206,1001,True,4,2,[-6.04401636 -2.02999712  3.6       ],landing,[-0.60788138  0.95558497  0.36070581]
50.99065351486206,1002,True,3,0,[-1.01532939 -7.95202341  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
50.99065351486206,1003,False,0,6,[7.47225348 9.51159389 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
50.99065351486206,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
50.99065351486206,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.0954384803772,1000,True,1,3,[ 8.73966147 -0.1885069   3.7       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.0954384803772,1001,True,4,2,[-5.94959815 -2.07480177  3.5       ],landing,[-0.60788138  0.95558497  0.36070581]
51.0954384803772,1002,True,3,0,[-1.02023322 -7.95026915  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.0954384803772,1003,False,0,6,[7.50315737 9.50395297 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.0954384803772,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.0954384803772,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.2020800113678,1000,True,1,3,[ 8.67612774 -0.31314052  3.7       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.2020800113678,1001,True,4,2,[-5.94959815 -2.07480177  3.5       ],landing,[-0.60788138  0.95558497  0.36070581]
51.2020800113678,1002,True,3,0,[-1.02023322 -7.95026915  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.2020800113678,1003,False,0,6,[7.55341331 9.49126249 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.2020800113678,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.2020800113678,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.31022548675537,1000,True,1,3,[ 8.67612774 -0.31314052  3.7       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.31022548675537,1001,True,4,2,[-5.84049712 -2.12854997  3.5       ],landing,[-0.60788138  0.95558497  0.36070581]
51.31022548675537,1002,True,3,0,[-1.03417677 -7.94024439  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.31022548675537,1003,False,0,6,[7.62303789 9.47358644 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.31022548675537,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.31022548675537,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.40566349029541,1000,True,1,3,[ 8.62210175 -0.44584054  3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.40566349029541,1001,True,4,2,[-5.65338762 -2.21092654  3.4       ],landing,[-0.60788138  0.95558497  0.36070581]
51.40566349029541,1002,True,3,0,[-1.03417677 -7.94024439  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.40566349029541,1003,False,0,6,[7.67333806 9.46106473 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.40566349029541,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.40566349029541,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.50332188606262,1000,True,1,3,[ 8.60419819 -0.51287588  3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.50332188606262,1001,True,4,2,[-5.59143742 -2.23537045  3.4       ],landing,[-0.60788138  0.95558497  0.36070581]
51.50332188606262,1002,True,3,0,[-1.03792103 -7.94476899  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.50332188606262,1003,False,0,6,[7.7042997  9.45364415 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.50332188606262,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.50332188606262,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.6042275428772,1000,True,1,3,[ 8.58141564 -0.59056996  3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.6042275428772,1001,True,4,2,[-5.59143742 -2.23537045  3.4       ],landing,[-0.60788138  0.95558497  0.36070581]
51.6042275428772,1002,True,3,0,[-1.04119534 -7.94733669  4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.6042275428772,1003,False,0,6,[7.7159197  9.45131285 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.6042275428772,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.6042275428772,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.70501708984375,1000,True,1,3,[ 8.55717171 -0.6825355   3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.70501708984375,1001,True,4,2,[-5.54705465 -2.24756346  3.3       ],landing,[-0.60788138  0.95558497  0.36070581]
51.70501708984375,1002,True,3,0,[-1.04728932 -7.9482254   4.1       ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.70501708984375,1003,False,0,6,[7.70819605 9.45406319 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.70501708984375,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.70501708984375,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.806185722351074,1000,True,1,3,[ 8.53116264 -0.7861715   3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.806185722351074,1001,True,4,2,[-5.52491579 -2.24772704  3.3       ],landing,[-0.60788138  0.95558497  0.36070581]
51.806185722351074,1002,True,3,0,[-1.05230777 -7.94214339  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.806185722351074,1003,False,0,6,[7.68112902 9.46189622 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.806185722351074,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.806185722351074,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
51.905322313308716,1000,True,1,3,[ 8.53116264 -0.7861715   3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
51.905322313308716,1001,True,4,2,[-5.51733749 -2.24405497  3.3       ],landing,[-0.60788138  0.95558497  0.36070581]
51.905322313308716,1002,True,3,0,[-1.05229249 -7.94316815  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
51.905322313308716,1003,False,0,6,[7.63472345 9.47483035 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
51.905322313308716,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
51.905322313308716,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.00790858268738,1000,True,1,3,[ 8.49877114 -0.89053121  3.8       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.00790858268738,1001,True,4,2,[-5.54238003 -2.20808393  3.2       ],landing,[-0.60788138  0.95558497  0.36070581]
52.00790858268738,1002,True,3,0,[-1.05104695 -7.94555059  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.00790858268738,1003,False,0,6,[7.5689865  9.49289258 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.00790858268738,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.00790858268738,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.103317737579346,1000,True,1,3,[ 8.47285185 -0.99013039  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.103317737579346,1001,True,4,2,[-5.57749767 -2.1788332   3.2       ],landing,[-0.60788138  0.95558497  0.36070581]
52.103317737579346,1002,True,3,0,[-1.05305662 -7.94942386  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.103317737579346,1003,False,0,6,[7.49044393 9.51430365 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.103317737579346,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.103317737579346,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.204166650772095,1000,True,1,3,[ 8.41956716 -1.19667724  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.204166650772095,1001,True,4,2,[-5.57749767 -2.1788332   3.2       ],landing,[-0.60788138  0.95558497  0.36070581]
52.204166650772095,1002,True,3,0,[-1.05305662 -7.94942386  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.204166650772095,1003,False,0,6,[7.4312232  9.53055073 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.204166650772095,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.204166650772095,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.312243700027466,1000,True,1,3,[ 8.38050475 -1.28584784  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.312243700027466,1001,True,4,2,[-5.6241499  -2.13927835  3.2       ],landing,[-0.60788138  0.95558497  0.36070581]
52.312243700027466,1002,True,3,0,[-1.05895766 -7.96458113  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.312243700027466,1003,False,0,6,[7.39132212 9.54162569 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.312243700027466,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.312243700027466,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.406147956848145,1000,True,1,3,[ 8.38050475 -1.28584784  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.406147956848145,1001,True,4,2,[-5.66786213 -2.10244609  3.2       ],landing,[-0.60788138  0.95558497  0.36070581]
52.406147956848145,1002,True,3,0,[-1.0609979  -7.96593301  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.406147956848145,1003,False,0,6,[7.37073591 9.54751068 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.406147956848145,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.406147956848145,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.50493860244751,1000,True,1,3,[ 8.35636208 -1.39072427  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.50493860244751,1001,True,4,2,[-5.76458227 -2.02187306  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
52.50493860244751,1002,True,3,0,[-1.06261595 -7.96704462  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.50493860244751,1003,False,0,6,[7.3694561  9.54817431 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.50493860244751,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.50493860244751,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.616421699523926,1000,True,1,3,[ 8.3383554  -1.49795997  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.616421699523926,1001,True,4,2,[-5.81696931 -1.97119052  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
52.616421699523926,1002,True,3,0,[-1.05814385 -7.96486193  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.616421699523926,1003,False,0,6,[7.38746538 9.54355292 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.616421699523926,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.616421699523926,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.71418237686157,1000,True,1,3,[ 8.30373663 -1.75028836  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.71418237686157,1001,True,4,2,[-5.86703148 -1.93280807  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
52.71418237686157,1002,True,3,0,[-1.05814385 -7.96486193  4.        ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.71418237686157,1003,False,0,6,[7.42478247 9.53371535 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.71418237686157,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.71418237686157,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.8178436756134,1000,True,1,3,[ 8.28923354 -1.89020945  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.8178436756134,1001,True,4,2,[-5.86703148 -1.93280807  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
52.8178436756134,1002,True,3,0,[-1.0597963  -7.97285742  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.8178436756134,1003,False,0,6,[7.48142169 9.51871492 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.8178436756134,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.8178436756134,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
52.92212200164795,1000,True,1,3,[ 8.28923354 -1.89020945  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
52.92212200164795,1001,True,4,2,[-5.96912347 -1.85354784  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
52.92212200164795,1002,True,3,0,[-1.06097879 -7.97378376  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
52.92212200164795,1003,False,0,6,[7.55738721 9.49856724 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
52.92212200164795,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
52.92212200164795,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.0272581577301,1000,True,1,3,[ 8.28778949 -2.01835151  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.0272581577301,1001,True,4,2,[-6.01734791 -1.81423037  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
53.0272581577301,1002,True,3,0,[-1.06774712 -7.97336401  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.0272581577301,1003,False,0,6,[7.65268049 9.4732778  4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.0272581577301,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.0272581577301,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.12345576286316,1000,True,1,3,[ 8.29002856 -2.15224267  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.12345576286316,1001,True,4,2,[-6.06141355 -1.78514608  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
53.12345576286316,1002,True,3,0,[-1.06786938 -7.96974548  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.12345576286316,1003,False,0,6,[7.72866292 9.45319328 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.12345576286316,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.12345576286316,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.219786405563354,1000,True,1,3,[ 8.28766372 -2.27704122  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.219786405563354,1001,True,4,2,[-6.1158905 -1.7441525  3.1      ],landing,[-0.60788138  0.95558497  0.36070581]
53.219786405563354,1002,True,3,0,[-1.06658181 -7.96485035  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.219786405563354,1003,False,0,6,[7.78533524 9.4383164  4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.219786405563354,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.219786405563354,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.318480014801025,1000,True,1,3,[ 8.27803008 -2.41789733  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.318480014801025,1001,True,4,2,[-6.16476063 -1.70703364  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
53.318480014801025,1002,True,3,0,[-1.06783117 -7.96129261  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.318480014801025,1003,False,0,6,[7.82269825 9.42865014 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.318480014801025,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.318480014801025,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.422192335128784,1000,True,1,3,[ 8.27355639 -2.67710377  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.422192335128784,1001,True,4,2,[-6.21569773 -1.66991043  3.1       ],landing,[-0.60788138  0.95558497  0.36070581]
53.422192335128784,1002,True,3,0,[-1.07052474 -7.95915624  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.422192335128784,1003,False,0,6,[7.84075148 9.42419275 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.422192335128784,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.422192335128784,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.519397258758545,1000,True,1,3,[ 8.26660868 -2.81624905  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.519397258758545,1001,True,4,2,[-6.25226148 -1.62368159  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
53.519397258758545,1002,True,3,0,[-1.07111886 -7.95402662  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.519397258758545,1003,False,0,6,[7.83949439 9.42494226 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.519397258758545,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.519397258758545,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.61863851547241,1000,True,1,3,[ 8.25419552 -2.98108295  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.61863851547241,1001,True,4,2,[-6.30495417 -1.58128402  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
53.61863851547241,1002,True,3,0,[-1.06723323 -7.95488348  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.61863851547241,1003,False,0,6,[7.81892698 9.43089861 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.61863851547241,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.61863851547241,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.718777656555176,1000,True,1,3,[ 8.23602652 -3.1334315   3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.718777656555176,1001,True,4,2,[-6.30495417 -1.58128402  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
53.718777656555176,1002,True,3,0,[-1.06723323 -7.95488348  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.718777656555176,1003,False,0,6,[7.77905151 9.44207024 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.718777656555176,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.718777656555176,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.840667963027954,1000,True,1,3,[ 8.20949981 -3.29889071  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.840667963027954,1001,True,4,2,[-6.35675474 -1.54066242  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
53.840667963027954,1002,True,3,0,[-1.06936708 -7.9588407   3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.840667963027954,1003,False,0,6,[7.71986942 9.45846242 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.840667963027954,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.840667963027954,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
53.944456815719604,1000,True,1,3,[ 8.20949981 -3.29889071  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
53.944456815719604,1001,True,4,2,[-6.46883586 -1.46381355  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
53.944456815719604,1002,True,3,0,[-1.06594376 -7.96160815  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
53.944456815719604,1003,False,0,6,[7.64138042 9.48007411 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
53.944456815719604,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
53.944456815719604,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
54.04616689682007,1000,True,1,3,[ 8.12581224 -3.61871041  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
54.04616689682007,1001,True,4,2,[-6.52553835 -1.43032913  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
54.04616689682007,1002,True,3,0,[-1.05889653 -7.96463902  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
54.04616689682007,1003,False,0,6,[7.54494045 9.50651982 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
54.04616689682007,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
54.04616689682007,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
54.14600205421448,1000,True,1,3,[ 8.07208617 -3.77601494  3.9       ],cruising,[ 0.94276743  0.70951111 -0.22904961]
54.14600205421448,1001,True,4,2,[-6.5811233  -1.39923438  3.        ],landing,[-0.60788138  0.95558497  0.36070581]
54.14600205421448,1002,True,3,0,[-1.05766818 -7.96714304  3.9       ],queued,[-0.56249787 -0.62983787 -0.05986321]
54.14600205421448,1003,False,0,6,[7.46779522 9.52770122 4.        ],exiting,[-0.14167445 -0.39262421 -0.50131918]
54.14600205421448,1004,False,2,5,[-7.38440341 -1.26062646  4.        ],queued,[-0.5554271  -0.03688025 -0.6551221 ]
54.14600205421448,1005,False,6,4,[8.79730745 9.16492375 4.        ],queued,[-0.1747302  -0.01447319 -0.59780637]
